Experiment ID,Execution Time (seconds),Travel Time Cost (seconds),Find
1,0.6096360683441162,8688.454993046164,False
2,0.537553071975708,9923.216330451487,True
3,0.7522470951080322,11000.724261219748,False
4,0.6592729091644287,6214.401204819276,True
5,0.9024159908294678,14132.52676255012,False
6,0.6607990264892578,7520.363326254283,False
7,0.7282147407531738,18015.919460138262,True
8,0.8647470474243164,5417.886312975243,False
9,0.6913819313049316,16331.29054091707,True
10,0.46991705894470215,8842.800000000003,True
11,1.0312960147857666,6822.366666666665,True
12,0.21650004386901855,1061.9666666666665,True
13,0.5273950099945068,13097.32037031303,True
14,0.9315440654754639,14478.44779116466,True
15,0.6662089824676514,18008.119554369136,True
16,0.6058733463287354,9914.348745456178,False
17,0.6651439666748047,15266.92412448849,True
18,0.5293989181518555,6604.1613580205285,True
19,0.8698780536651611,6988.5857615268815,False
20,0.4269139766693115,9276.466086045648,True
21,0.25322389602661133,2839.333333333333,True
22,0.34546494483947754,7486.5999999999985,True
23,0.617189884185791,11351.839476265664,True
24,0.6573150157928467,7163.066666666668,True
25,0.22323131561279297,4153.666666666665,True
26,0.5675101280212402,12046.433813640726,True
27,0.2441399097442627,3728.3666666666663,True
28,0.6543009281158447,14461.81969237534,True
29,0.22652792930603027,3976.133333333333,True
30,0.23441290855407715,1893.8666666666663,True
31,0.9860708713531494,11540.30361445783,True
32,0.5498089790344238,8751.668441704402,False
33,0.6286108493804932,15226.444386519644,True
34,0.6110498905181885,10287.157429718874,True
35,0.3582751750946045,8826.45688393432,True
36,0.4982328414916992,10637.778077995768,True
37,0.24770522117614746,5360.959088948754,True
38,0.7993130683898926,15925.595450707278,True
39,0.21591401100158691,1198.5666666666664,True
40,0.640876054763794,9191.6077994977,False
41,0.9405608177185059,7251.074010850554,False
42,0.7889289855957031,20462.539716652864,True
43,0.7575922012329102,7921.000025552387,False
44,0.5489389896392822,10889.617840916062,False
45,0.8953359127044678,9881.499999999996,True
46,0.179412841796875,3406.8,True
47,0.5771381855010986,7023.366666666665,True
48,0.24616765975952148,1994.8999999999999,True
49,0.15490508079528809,2518.6333333333328,True
50,0.23974180221557617,2062.8,True
51,0.7902932167053223,10353.756864674651,False
52,0,0,False
53,0.6375291347503662,8214.446939034795,True
54,0.7412149906158447,19613.779185304487,True
55,1.0582349300384521,7094.058735229099,False
56,0.9678399562835693,10065.133333333333,True
57,0.1882340908050537,1836.0999999999997,True
58,0.3892688751220703,5086.234168138097,True
59,0.559157133102417,11792.981200884224,False
60,0.9286749362945557,12053.297027994482,False
61,1.017313003540039,12959.853356720658,True
62,0.5635700225830078,7835.481307527823,False
63,0.5173029899597168,11144.04459507035,True
64,0.3139941692352295,3908.366666666666,True
65,0.3529829978942871,10757.481350510638,False
66,0.773953914642334,14549.845721250504,False
67,0.22127509117126465,2816.466666666666,True
68,0.6935949325561523,9429.62622478386,True
69,0.65484619140625,8426.406142932334,True
70,0.7838890552520752,13485.246014605971,True
71,0.7162959575653076,12000.715485705272,False
72,0.8684489727020264,16565.463448980572,False
73,0.2032608985900879,1784.4666666666667,True
74,0.49443507194519043,8085.650286810187,True
75,0.6764671802520752,14044.261758272278,False
76,1.0041909217834473,17801.662650602408,True
77,1.0478999614715576,16286.928030276726,True
78,1.0485801696777344,14617.669076305217,True
79,0.8947978019714355,6642.680684126183,False
80,0.6606960296630859,10504.804437255398,False
81,0.3124220371246338,8331.833333333332,True
82,0.8201799392700195,21677.714056224897,True
83,0.783332109451294,11552.064753538649,True
84,0.6414608955383301,4581.633333333333,True
85,0.930107831954956,5111.7,True
86,0.6064319610595703,13338.29971181556,True
87,0.16122126579284668,2165.933333333333,True
88,0.30402326583862305,3471.1999999999994,True
89,0.9384870529174805,9283.952400779122,False
90,0.8652815818786621,11346.255823381503,False
91,1.1342239379882812,18141.383935742975,True
92,0.6669728755950928,12453.251251089241,True
93,0.656304121017456,4780.847040587293,False
94,1.4687559604644775,22763.2871600476,True
95,0.5851280689239502,10910.888821614375,False
96,0.7623438835144043,12541.8175270108,True
97,0.2063608169555664,2014.9999999999998,True
98,1.1612160205841064,17449.699726802166,True
99,0.24254798889160156,3787.1333333333314,True
100,0.47229599952697754,12809.669742204895,True
101,1.1030340194702148,8337.498775505479,False
102,0.6128110885620117,9761.885217439129,False
103,0.23725414276123047,1646.4666666666662,True
104,1.093156099319458,18478.263903862062,True
105,0.9507896900177002,23038.592508727175,True
106,0,0,False
107,0.4791240692138672,5183.930864813592,False
108,0.36976003646850586,7619.499999999996,True
109,0.9032478332519531,6481.033333333331,True
110,0.5573770999908447,7337.637944284342,False
111,0.9454090595245361,23767.48035749812,True
112,0,0,False
113,0.6151430606842041,10784.766447053982,True
114,0.48272085189819336,7552.1166839412645,True
115,1.1076610088348389,5135.716062753395,False
116,0.853740930557251,16835.66879270066,True
117,0.8075869083404541,13145.94693903479,True
118,0.7941768169403076,16303.70361445783,True
119,0.6290011405944824,12374.463132067172,True
120,1.2298369407653809,11534.899999999998,True
121,0.656141996383667,15682.034082937858,True
122,0.23952007293701172,4685.133333333332,True
123,0.7313559055328369,10446.279761940354,False
124,0.21093201637268066,7866.599999999998,True
125,0.6316580772399902,2723.8815014921156,False
126,0.19282793998718262,3729.766666666666,True
127,0.6692228317260742,6082.377108433733,False
128,0.3611137866973877,9059.433333333332,True
129,0.5262799263000488,4479.231793797432,False
130,0.4207749366760254,8745.6573510822,False
131,0.1849069595336914,1854.2333333333331,True
132,0.8172023296356201,10830.86350436503,True
133,0.7051899433135986,8120.495548053982,False
134,0.786452054977417,10932.036119116234,True
135,0.36623311042785645,8667.566666666666,True
136,0.6539161205291748,5894.787933591819,False
137,0.5147578716278076,4068.347778938789,False
138,0.9157061576843262,1952.0928237198227,False
139,0.656578779220581,9282.748010219204,False
140,0.9376556873321533,12993.256647988572,False
141,0.4912090301513672,6135.551456960519,False
142,0.2531580924987793,1929.5999999999997,True
143,0.6016650199890137,6988.62577109591,False
144,0.6753880977630615,14937.033984216014,True
145,0.5064349174499512,12683.871084337348,True
146,0.9755051136016846,14832.877564636496,False
147,1.0915629863739014,27437.418427759374,True
148,0.7681748867034912,13523.94900148721,False
149,0,0,False
150,0.604017972946167,9868.560605348765,False
151,1.0850660800933838,5217.280315498305,False
152,0.43889880180358887,10769.282463875184,False
153,0.7830369472503662,4851.778559927965,False
154,0,0,False
155,0.7526500225067139,12059.297608364432,True
156,1.1147198677062988,8958.776552174202,False
157,0.9411289691925049,9554.788639333463,False
158,0.2707488536834717,7949.633333333331,True
159,0,0,False
160,0.5003371238708496,10728.120773584249,True
161,0.6755490303039551,10197.694545140128,False
162,0.8209941387176514,4399.866666666666,True
163,0.307553768157959,5042.266666666666,True
164,0.46640706062316895,7057.250854985623,True
165,0.8905839920043945,22630.332081145043,True
166,0.9426219463348389,8526.412888179028,False
167,0.5313510894775391,8649.616138328529,True
168,0.4069807529449463,4399.133333333332,True
169,0.8956239223480225,15530.099999999999,True
170,0.21909594535827637,3252.433333333333,True
171,0.22347211837768555,3906.4666666666653,True
172,1.0698270797729492,7873.554932758829,False
173,0.8133020401000977,10559.991610801582,False
174,1.062067985534668,15470.789264709172,True
175,0.6987848281860352,15011.389858800358,True
176,0.5632860660552979,7816.399999999998,True
177,0.7580080032348633,12311.829970433093,True
178,0,0,False
179,0.6100900173187256,6196.636955843148,False
180,0.491790771484375,8519.6,True
181,0.84210205078125,17113.580387316913,True
182,0.256145715713501,3734.766666666666,True
183,0.8668899536132812,14480.850089286543,True
184,0.8863401412963867,19379.836632191716,True
185,0.6392180919647217,9299.010056917741,True
186,0.7413041591644287,7448.426970983036,False
187,0.7626838684082031,16872.87068273092,True
188,0.5858409404754639,14023.41892487823,True
189,0.9340589046478271,8214.131345463287,False
190,1.1133670806884766,10671.207630522087,True
191,0.5306830406188965,3387.1333333333323,True
192,1.277090072631836,22215.424303554275,True
193,0.635657787322998,16650.60838365434,True
194,0,0,False
195,0.5750889778137207,16481.183356054215,True
196,0.8870463371276855,8458.067292934189,True
197,0.9342162609100342,14055.559918932206,False
198,0.24040770530700684,6546.233333333332,True
199,0.5413520336151123,5623.733333333333,True
200,0.32615089416503906,4051.3666666666663,True
201,0.6472499370574951,16422.138432051892,True
202,0.8234469890594482,19871.80662753222,True
203,0.3837320804595947,4381.833333333332,True
204,0.832421064376831,4388.380345859781,False
205,0.8127548694610596,18561.07329419889,True
206,0.6771681308746338,7540.422650833882,False
207,0,0,False
208,0.8687548637390137,5838.419563766071,False
209,0.7461948394775391,12983.104995196925,True
210,0.7851371765136719,5247.846982164971,False
211,0.49593186378479004,7082.7614159786735,False
212,0,0,False
213,0.907696008682251,4220.170780191125,False
214,0.5981502532958984,11251.557878777356,True
215,0.29857802391052246,2367.266666666667,True
216,0.834108829498291,13078.950556976823,True
217,0.7297110557556152,5743.985722308542,False
218,0.47394609451293945,12048.981290429665,True
219,0.7344100475311279,11162.394980945875,True
220,0.7265489101409912,8790.044176706826,True
221,0.41519784927368164,4137.233333333334,True
222,0.8350050449371338,5743.814713435866,False
223,0.7171070575714111,6531.939960865555,True
224,0.7172338962554932,9648.33668801687,False
225,0.6116518974304199,13077.92854245574,False
226,0.8408970832824707,11933.546939034795,True
227,0.3114948272705078,8902.492799679048,True
228,0.5368850231170654,6713.033333333332,True
229,0.8670997619628906,4501.956510864222,False
230,0.46455883979797363,10139.954434452506,False
231,0.7014760971069336,15870.346391076455,True
232,0.9058289527893066,19088.941923119135,True
233,0.6376268863677979,13104.68240250133,False
234,0.44042325019836426,6768.90778160076,True
235,0,0,False
236,0.6357460021972656,13716.61421709894,True
237,0.26614809036254883,4170.233333333332,True
238,0.27117180824279785,4842.999999999999,True
239,0.24480009078979492,5846.233333333334,True
240,0.17520809173583984,3794.2000000000003,True
241,0.25017619132995605,6605.599999999999,True
242,0.7209012508392334,5980.937872600443,False
243,0.5863018035888672,19524.368226797684,True
244,0.6499619483947754,11285.141692515565,True
245,0,0,False
246,0.5075902938842773,12805.60654315086,True
247,0.9505331516265869,7917.994983573844,False
248,0.925994873046875,6416.433333333332,True
249,0.6204137802124023,8436.806764617699,False
250,0.36209583282470703,4232.733333333333,True
251,0.42325782775878906,15995.125674264547,True
252,1.000765085220337,11721.270291693025,False
253,0.43760108947753906,6857.966666666666,True
254,0,0,False
255,1.0025410652160645,15572.814080529612,True
256,0.34175586700439453,2898.4666666666667,True
257,1.1447551250457764,20020.87832470624,True
258,0.968358039855957,11979.75054816743,True
259,0.34305691719055176,3204.7369477911648,True
260,0.5422990322113037,8123.966666666666,True
261,0.6580910682678223,14709.275244777014,True
262,0.5681889057159424,3982.6333333333328,True
263,0.4567697048187256,10807.199999999997,True
264,0,0,False
265,0,0,False
266,1.184602975845337,19253.41722979011,True
267,0.6283378601074219,15158.184352304108,True
268,0.43971681594848633,14598.285385498875,True
269,0.214522123336792,5173.166666666667,True
270,0.6046128273010254,3554.366666666666,True
271,0.5673019886016846,9090.1,True
272,0.47676897048950195,10398.148100029148,False
273,0.7394731044769287,11084.655656632294,True
274,0.2848219871520996,8631.3,True
275,1.2139630317687988,9742.241959191231,False
276,0.6760010719299316,9472.49326059076,False
277,1.1104881763458252,10273.600000000002,True
278,0.17165279388427734,2263.4666666666662,True
279,0.5240120887756348,13592.468625781781,True
280,0.6751899719238281,11126.817857164462,True
281,0.19077706336975098,9824.166666666664,True
282,0.613394021987915,8603.209561405554,True
283,0.44904375076293945,6575.5,True
284,0.9549472332000732,12304.006186397728,True
285,0.917083740234375,9745.796815195337,False
286,1.133544921875,4592.211019580401,False
287,0.8384599685668945,11560.133152872379,True
288,0,0,False
289,0.7353420257568359,8169.375502008031,True
290,0.6082479953765869,15528.395372443041,False
291,0.423267126083374,6755.533333333333,True
292,0.2943918704986572,4725.299999999999,True
293,0.571688175201416,6127.6,True
294,0.9486651420593262,12133.31360570146,True
295,0.8994460105895996,13362.997997526782,False
296,0.8847529888153076,5847.851157640707,False
297,0.6694531440734863,7189.60778160076,True
298,1.141118049621582,16319.199999999995,True
299,0.5794031620025635,9290.298393574296,True
300,0.413560152053833,6964.866666666666,True
301,0.9863348007202148,7078.299999999998,True
302,0.7191088199615479,15471.107583222783,False
303,0.6851179599761963,11735.7558117195,True
304,0.7768959999084473,20071.836598820224,True
305,0.5473752021789551,9046.935641470409,True
306,0.49366092681884766,8921.933333333332,True
307,0.986264705657959,9496.803588822137,True
308,0.5726590156555176,24044.502057007452,True
309,0.7712759971618652,5433.441201036868,False
310,0.9753611087799072,5547.737655753444,False
311,1.2201330661773682,16228.120884402082,True
312,0.354046106338501,2910.8333333333326,True
313,0.18800783157348633,2272.7999999999997,True
314,0.6913621425628662,10707.908306157377,False
315,0.7111287117004395,7028.933333333331,True
316,0.5609180927276611,10804.30835288759,True
317,0.4876868724822998,4764.566666666666,True
318,0.5859448909759521,15790.055147538507,True
319,0.4096379280090332,9794.164022891882,True
320,0.8018720149993896,14061.571937218261,True
321,0.8050451278686523,2124.2726555209006,False
322,0.6134090423583984,10918.167883394215,False
323,0.617560863494873,10704.761323802464,True
324,0.6992301940917969,15251.309999921317,False
325,0.8486788272857666,9206.278980096602,False
326,0.9667141437530518,7526.464000155927,False
327,0.6054179668426514,8781.39567334493,True
328,0.7134389877319336,8185.262410423988,False
329,0.31114888191223145,4597.799999999998,True
330,0.581057071685791,11501.116953476854,True
331,0.47330713272094727,7047.603312384987,False
332,0.4854578971862793,9163.021807868061,False
333,0.33014392852783203,9836.91469955649,True
334,0.24700403213500977,5549.333333333332,True
335,0.6254849433898926,12259.301387849107,True
336,1.1455810070037842,14535.041114934093,True
337,0.6074719429016113,12373.082081616642,False
338,0.6368608474731445,6286.413253012048,True
339,1.060744047164917,11024.20101688593,False
340,0.5909910202026367,9443.625157532892,True
341,0.5047430992126465,5430.778358704321,False
342,0.3355138301849365,4168.166666666666,True
343,0.1512010097503662,909.3333333333333,True
344,0.2311558723449707,4707.533333333333,True
345,0.6118230819702148,15498.84853165175,False
346,0.795569896697998,13590.846586345378,True
347,0.4326610565185547,16195.999999999996,True
348,0.9775092601776123,13304.520461095102,True
349,1.1274302005767822,8370.599999999999,True
350,0.8640382289886475,7292.5779563237675,False
351,0.45815086364746094,8617.432905308156,False
352,0.3438529968261719,13473.510119115923,False
353,0.3876221179962158,2626.066666666666,True
354,0.8599791526794434,14364.51672081359,True
355,0.6343278884887695,11091.402353970057,False
356,1.0029680728912354,21763.938232803375,True
357,0.43952178955078125,3934.366666666667,True
358,0.9343130588531494,6796.304419097979,False
359,0.3639531135559082,7393.033333333333,True
360,0.731787919998169,16469.75600082446,True
361,0.48843812942504883,6855.187160047604,True
362,0.7236700057983398,14225.690011637318,True
363,1.1458191871643066,13027.14282069017,True
364,0.5806930065155029,8437.278135429662,False
365,0.6906201839447021,5839.9,True
366,0.22269797325134277,3423.2333333333336,True
367,0.8530728816986084,9536.539087528634,True
368,0.223222017288208,3507.366666666666,True
369,0.22554492950439453,7454.566666666667,True
370,1.019948959350586,8373.999999999998,True
371,0.38099002838134766,4155.133333333333,True
372,0.2684159278869629,3048.833333333333,True
373,0.23276495933532715,4489.799999999999,True
374,0.5782573223114014,12790.992859373597,True
375,0.5914201736450195,10292.068332866047,False
376,0.5726699829101562,13281.545228445051,True
377,0,0,False
378,0.6841590404510498,12183.525613204973,True
379,0.6297318935394287,14367.566551717879,True
380,1.0719690322875977,17461.411179467752,False
381,0.5674772262573242,13695.575464041689,False
382,0.21690082550048828,3222.966666666666,True
383,0.9184727668762207,5466.453422371991,False
384,0.7995731830596924,15371.997187369729,True
385,0.6481142044067383,10831.661966056814,True
386,0.24796009063720703,1218.4666666666665,True
387,0.6957981586456299,11693.254469443455,True
388,0.6792318820953369,9717.95502008032,True
389,0.21255111694335938,1470.1,True
390,0.9272751808166504,17202.197118155622,True
391,0.32938194274902344,5215.999999999999,True
392,0.36578798294067383,7466.725288496829,True
393,0.7650902271270752,11441.908589785806,True
394,0.17069602012634277,1715.9999999999995,True
395,0.5057389736175537,11860.959651160681,True
396,0,0,False
397,0.473438024520874,6166.870281124497,True
398,0.6039090156555176,10930.557497901966,True
399,0.6220877170562744,4503.651599118307,False
400,0.7192881107330322,7384.079877190728,False
401,0.3821828365325928,4925.366666666667,True
402,0.7272861003875732,14134.270682982424,True
403,0.2494947910308838,3566.599999999999,True
404,0.8272769451141357,21846.789070825434,True
405,0.6001021862030029,7968.237011564363,False
406,0.19504475593566895,3322.866666666667,True
407,0,0,False
408,0.8651678562164307,7329.887515681803,False
409,0.8034758567810059,6504.604094765227,False
410,0.77398681640625,7094.489918631903,False
411,0.36574888229370117,20029.318944251565,True
412,0,0,False
413,0.21901702880859375,2024.7666666666662,True
414,0.7086741924285889,8437.843777187212,True
415,0.5909690856933594,8227.5,True
416,0,0,False
417,0.5277619361877441,8996.033333333335,True
418,0.5885999202728271,5176.9347186323075,False
419,0.18225908279418945,1925.6666666666663,True
420,0.9049789905548096,14117.706959893898,True
421,0.6436679363250732,12921.140020058088,True
422,0.9631850719451904,2579.7883047153127,False
423,0.7183659076690674,15850.103716443507,True
424,0.6468968391418457,11993.13925331771,True
425,0.43001890182495117,7587.0907938121245,True
426,0.7259800434112549,18607.35351573193,True
427,0.8676538467407227,11352.799819539048,True
428,0.5248870849609375,7293.16076123754,True
429,0.5996589660644531,7757.233333333334,True
430,0.8873982429504395,5488.699610443464,False
431,0.5872693061828613,13550.851807228912,False
432,0.9817101955413818,3052.4953705311164,False
433,0.6212077140808105,10575.916720813593,True
434,0.20284295082092285,2967.133333333333,True
435,0.39957499504089355,12093.034455979536,False
436,0.21268987655639648,4597.866666666666,True
437,0.50844407081604,17391.329823946755,True
438,0.7031450271606445,7202.862340011598,True
439,0.8673439025878906,13182.485518872772,True
440,0.6426959037780762,5787.969530547132,False
441,0.6003470420837402,11657.866305498774,False
442,1.1924140453338623,21664.018639026217,True
443,0.9793407917022705,13621.853356720654,True
444,0.6481077671051025,9537.875374370744,False
445,0.640017032623291,7101.033333333332,True
446,1.0408101081848145,19182.256400819413,True
447,0.7313218116760254,12820.507361705304,True
448,0.3817179203033447,9291.699999999997,True
449,0.6233999729156494,16795.40223603347,True
450,0.7910997867584229,8827.640963855421,True
451,1.0111408233642578,19262.5568699769,True
452,0.2543017864227295,6640.866666666666,True
453,0.25095081329345703,4078.6333333333323,True
454,0.8050329685211182,10910.86265607755,True
455,1.0279150009155273,16057.783350607928,True
456,0.3938889503479004,6729.399999999998,True
457,0.9974358081817627,10378.672745195574,False
458,0.8798060417175293,5847.142615303575,False
459,0.48889708518981934,5847.749592028054,True
460,0.745995044708252,8089.032436518279,False
461,0.7987051010131836,8495.634371491731,False
462,0.2987380027770996,10975.937806148224,False
463,0.6173450946807861,6069.802864039784,True
464,0.5401401519775391,12973.486602123341,False
465,0.43355488777160645,10243.948217075795,False
466,0.9910430908203125,12384.356626506022,True
467,0.4651362895965576,12919.322992257214,True
468,0.8365440368652344,10302.788353413654,True
469,0.26085686683654785,4795.057897357075,True
470,0.5258669853210449,4736.25986274288,False
471,0.55562424659729,4469.899999999998,True
472,0.2694399356842041,2100.0999999999995,True
473,0.714691162109375,8654.389546166341,False
474,0.4532620906829834,6787.275256452472,True
475,0.3114891052246094,6289.785733248775,False
476,0,0,False
477,0.9585096836090088,14166.769477911646,True
478,0.6380512714385986,14100.605714856134,True
479,0.620283842086792,13837.542168674698,True
480,0.7391700744628906,6231.338493693747,False
481,0.5706911087036133,7702.261009544205,True
482,0.3751518726348877,9127.544284962913,True
483,0.31914496421813965,9456.133333333331,True
484,0.5664911270141602,6020.299999999997,True
485,0.3106811046600342,8833.833333333332,True
486,0.24735403060913086,1447.3,True
487,0.878162145614624,24037.73110401614,True
488,0.9546864032745361,8466.07169329935,False
489,0.5355501174926758,14338.217670682727,False
490,0.34142184257507324,6313.799999999999,True
491,0.5727889537811279,11236.840630533661,True
492,0.5016181468963623,6107.300000000001,True
493,0.43503689765930176,8209.83696752825,True
494,0.6024408340454102,8460.685915998285,False
495,0.22733712196350098,2221.1666666666665,True
496,1.0406980514526367,6512.114662505559,False
497,0.29021406173706055,5126.333333333334,True
498,0.9207549095153809,16954.559766109465,True
499,0.6568450927734375,8498.401961579866,False
500,0.9485070705413818,1383.648745456183,False
